fname,Electronic,Experimental,Folk,Hip-Hop,Instrumental,International,Pop,Rock,y_pred
k004072.wav,0.05670597776770592,0.049194201827049255,0.0953940823674202,0.09307655692100525,0.003634639550000429,0.4388621151447296,0.16474397480487823,0.09838829934597015,International
k004075.wav,0.04958076402544975,0.07312598824501038,0.10044925659894943,0.04414242506027222,0.008017643354833126,0.4595907926559448,0.1207110807299614,0.14438219368457794,International
k004077.wav,0.052551575005054474,0.06733286380767822,0.10964757949113846,0.087835893034935,0.022814035415649414,0.39037203788757324,0.14385272562503815,0.12559351325035095,International
k004079.wav,0.051094453781843185,0.0461731031537056,0.0324118509888649,0.07131017744541168,0.008335495367646217,0.42476263642311096,0.2528957724571228,0.11301660537719727,International
k004080.wav,0.0285740178078413,0.06775976717472076,0.10948362946510315,0.0596885159611702,0.023928524926304817,0.4403015077114105,0.13112114369869232,0.1391426920890808,International
k004093.wav,0.005238257814198732,0.06495670229196548,0.06597612798213959,0.05383509397506714,0.01732240617275238,0.5911918878555298,0.09223251044750214,0.10924697667360306,International
k004102.wav,0.010400153696537018,0.059351254254579544,0.08186393976211548,0.06375103443861008,0.016348158940672874,0.495604008436203,0.11885584145784378,0.15382570028305054,International
k004234.wav,0.013500858098268509,0.05805710330605507,0.13401789963245392,0.08471309393644333,0.04070882871747017,0.5142462253570557,0.11659064888954163,0.038165319710969925,International
k004508.wav,0.013806217350065708,0.03039204515516758,0.09250983595848083,0.04712342098355293,0.007909360341727734,0.7063217759132385,0.08513901382684708,0.016798274591565132,International
k004510.wav,0.014809750020503998,0.06128028407692909,0.16799260675907135,0.1114463061094284,0.0034108911640942097,0.4513964056968689,0.13476553559303284,0.05489812418818474,International
k004520.wav,0.05105310305953026,0.10016489773988724,0.12322427332401276,0.16849040985107422,0.01656186580657959,0.16433611512184143,0.24629150331020355,0.12987776100635529,Pop
k004684.wav,0.01753997430205345,0.040485139936208725,0.009628502652049065,0.7230465412139893,0.027712024748325348,0.05826032534241676,0.027346355840563774,0.0959811881184578,Hip-Hop
k004685.wav,0.06892043352127075,0.03861011564731598,0.018593033775687218,0.5683721899986267,0.008842641487717628,0.05097981542348862,0.07726237922906876,0.1684194654226303,Hip-Hop
k004778.wav,0.007795185316354036,0.03139841929078102,0.02169482596218586,0.0553746335208416,0.011271554045379162,0.09365903586149216,0.0708736702799797,0.7079325318336487,Rock
k004781.wav,0.003999632783234119,0.011512680910527706,0.025058051571249962,0.03167889639735222,0.00881580077111721,0.04939104616641998,0.053184907883405685,0.8163593411445618,Rock
k004782.wav,0.048012375831604004,0.04108826816082001,0.07987915724515915,0.13922832906246185,0.013170691207051277,0.06979857385158539,0.15867620706558228,0.4501461386680603,Rock
k004836.wav,0.006665458902716637,0.048345498740673065,0.017352508381009102,0.020971041172742844,0.006348358001559973,0.007444970775395632,0.09017112106084824,0.802700936794281,Rock
k004848.wav,0.03525608777999878,0.06940042227506638,0.09876483678817749,0.09757101535797119,0.04626988619565964,0.5623169541358948,0.053321994841098785,0.037098776549100876,International
k004849.wav,0.008365117013454437,0.03646465763449669,0.08455154299736023,0.03003537654876709,0.006490767002105713,0.7637590169906616,0.056489843875169754,0.013844027183949947,International
k005158.wav,0.004031177144497633,0.029672393575310707,0.6405459642410278,0.0265647005289793,0.0015854242956265807,0.14762884378433228,0.11591453850269318,0.034056808799505234,Folk
k005170.wav,0.00530605623498559,0.04197630286216736,0.5912904143333435,0.0346699021756649,0.010860944166779518,0.15351596474647522,0.11395089328289032,0.04842948168516159,Folk
k005191.wav,0.009898187592625618,0.03665595501661301,0.021422166377305984,0.06039518862962723,0.00984437670558691,0.0872347503900528,0.6148560643196106,0.15969334542751312,Pop
k005264.wav,0.03503628820180893,0.05906033143401146,0.09744963049888611,0.4043370485305786,0.018367942422628403,0.08712171763181686,0.10406948626041412,0.19455768167972565,Hip-Hop
k005376.wav,0.008875393308699131,0.054629914462566376,0.6263555288314819,0.035253070294857025,0.041276007890701294,0.08246584236621857,0.10871809720993042,0.042426276952028275,Folk
k005381.wav,0.019415101036429405,0.11420512944459915,0.48099273443222046,0.04826496168971062,0.02986638993024826,0.1180025115609169,0.11885794252157211,0.07039514183998108,Folk
k005879.wav,0.004224409349262714,0.0193159356713295,0.8269311785697937,0.022149480879306793,0.011396041139960289,0.017673984169960022,0.0747380331158638,0.023570997640490532,Folk
k005940.wav,0.015162396244704723,0.06982030719518661,0.4301159679889679,0.09845298528671265,0.01811317354440689,0.18757793307304382,0.12840119004249573,0.052355993539094925,Folk
k006331.wav,0.008267593570053577,0.091319739818573,0.09805616736412048,0.061405397951602936,0.17175164818763733,0.437504380941391,0.06364704668521881,0.06804793328046799,International
k006333.wav,0.05244877189397812,0.05907580628991127,0.06552275270223618,0.10515295714139938,0.02736651711165905,0.4066906273365021,0.09978585690259933,0.18395662307739258,International
k006342.wav,0.03947577252984047,0.08442512899637222,0.04370000585913658,0.20969258248806,0.08017583936452866,0.42464306950569153,0.062220826745033264,0.0556667223572731,International
k006360.wav,0.014809745363891125,0.08321412652730942,0.15299318730831146,0.13658450543880463,0.012601999565958977,0.4111202359199524,0.09354496002197266,0.0951312705874443,International
k006363.wav,0.0489085353910923,0.07577763497829437,0.08958705514669418,0.16872261464595795,0.03333011642098427,0.3156425356864929,0.10656817257404327,0.1614633947610855,International
k006366.wav,0.02831857092678547,0.09429366886615753,0.0708078071475029,0.1110447347164154,0.027245094999670982,0.5341487526893616,0.09759145975112915,0.03655010834336281,International
k006372.wav,0.028557538986206055,0.08882366120815277,0.12939511239528656,0.1090930700302124,0.07582937180995941,0.28870871663093567,0.11577069014310837,0.1638220101594925,International
k006373.wav,0.04271930456161499,0.09432773292064667,0.18099269270896912,0.09494653344154358,0.04439311474561691,0.35672488808631897,0.10782157629728317,0.07807404547929764,International
k006379.wav,0.010422838851809502,0.06823766976594925,0.21461057662963867,0.06384159624576569,0.06357394903898239,0.37364840507507324,0.11334826797246933,0.09231676161289215,International
k006385.wav,0.04451664164662361,0.06107870861887932,0.07213898003101349,0.12873244285583496,0.021281789988279343,0.3750963509082794,0.11729657649993896,0.1798585206270218,International
k006389.wav,0.01113785058259964,0.08639874309301376,0.09679437428712845,0.10366737097501755,0.09864942729473114,0.4290045201778412,0.09150554984807968,0.0828423798084259,International
k006396.wav,0.03186846897006035,0.05558782070875168,0.053350456058979034,0.06563752889633179,0.017702573910355568,0.2929338812828064,0.13205672800540924,0.35086241364479065,Rock
k006407.wav,0.021531395614147186,0.041201233863830566,0.7420958876609802,0.0279857125133276,0.04750710353255272,0.01974041946232319,0.054329268634319305,0.04560921713709831,Folk
k006469.wav,0.006360482424497604,0.05795670673251152,0.16326464712619781,0.07278987020254135,0.050382379442453384,0.5089262127876282,0.08738946914672852,0.05293015390634537,International
k006517.wav,0.0095073152333498,0.03257206827402115,0.06637623906135559,0.06229133903980255,0.013113758526742458,0.0769386813044548,0.07906456291675568,0.6601359248161316,Rock
k006606.wav,0.022305145859718323,0.09563976526260376,0.06944006681442261,0.41474878787994385,0.027345938608050346,0.14513801038265228,0.12142539769411087,0.1039569154381752,Hip-Hop
k006609.wav,0.02512076497077942,0.08357278257608414,0.04260297864675522,0.4811438024044037,0.030481964349746704,0.1714416742324829,0.10111720114946365,0.06451878696680069,Hip-Hop
k006679.wav,0.010590644553303719,0.2349482774734497,6.324646051325544e-08,1.0391561772848945e-05,2.070384835795025e-10,2.0073623829830467e-07,6.001745532557834e-06,0.7544444799423218,Rock
k006782.wav,0.0031369260977953672,0.03683607280254364,0.4854378402233124,0.05733926221728325,0.02800695039331913,0.21480786800384521,0.15485475957393646,0.019580336287617683,Folk
k006788.wav,0.0021347245201468468,0.07508362084627151,0.016016576439142227,0.01163574494421482,0.004006761126220226,0.011728289537131786,0.06231091916561127,0.8170835971832275,Rock
k006802.wav,0.028656385838985443,0.07864228636026382,0.2147088646888733,0.08190831542015076,0.04159785807132721,0.4289676249027252,0.07877197116613388,0.04674668610095978,International
k006854.wav,0.007298266980797052,0.0426134318113327,0.5819486379623413,0.044623687863349915,0.046032991260290146,0.12902110815048218,0.07888507097959518,0.06957704573869705,Folk
k006857.wav,0.01136475708335638,0.07295167446136475,0.5563501715660095,0.04569799453020096,0.06411443650722504,0.08162900060415268,0.09646294265985489,0.07142900675535202,Folk
k007375.wav,0.05601150542497635,0.5981718301773071,0.05583808571100235,0.12174543738365173,0.004863925278186798,0.05362517014145851,0.09015249460935593,0.019591134041547775,Experimental
k007385.wav,0.010719492100179195,0.6386500597000122,0.09104079008102417,0.06878291815519333,0.021671833470463753,0.07492812722921371,0.059882014989852905,0.03432488813996315,Experimental
k007386.wav,0.04046805948019028,0.6454341411590576,0.07522914558649063,0.07899615168571472,0.009377941489219666,0.05838945880532265,0.07659228146076202,0.015513187274336815,Experimental
k007388.wav,0.0018444769084453583,0.8817151188850403,0.053900472819805145,0.007927145808935165,0.0030057262629270554,0.02350122481584549,0.01753961481153965,0.010566333308815956,Experimental
k007488.wav,0.053498513996601105,0.08491192758083344,0.09028609097003937,0.3227822184562683,0.030754845589399338,0.13448657095432281,0.09057177603244781,0.19270801544189453,Hip-Hop
k007495.wav,0.029351117089390755,0.04391620308160782,0.03189057484269142,0.0873296931385994,0.009392787702381611,0.08733972907066345,0.08024264127016068,0.6305373311042786,Rock
k007527.wav,0.07059681415557861,0.052478495985269547,0.11860178411006927,0.2001056969165802,0.0018238897901028395,0.05576594918966293,0.3960798382759094,0.1045474112033844,Pop
k007528.wav,0.05851449444890022,0.030610695481300354,0.06483206152915955,0.13721515238285065,0.004679813981056213,0.07133088260889053,0.5126875042915344,0.12012948095798492,Pop
k007554.wav,0.012876404449343681,0.7875646352767944,0.07733597606420517,0.024766212329268456,0.0022255294024944305,0.027367299422621727,0.023345250636339188,0.04451901838183403,Experimental
k007712.wav,0.03238486498594284,0.04375497251749039,0.6626383662223816,0.03074527718126774,0.006616123486310244,0.11878600716590881,0.07270711660385132,0.03236738592386246,Folk
k007713.wav,0.01833229325711727,0.04406510293483734,0.649114727973938,0.022473707795143127,0.008310419507324696,0.12638890743255615,0.07428019493818283,0.05703457444906235,Folk
k008208.wav,0.010933871380984783,0.06691359728574753,0.11523541808128357,0.07344602793455124,0.0044368538074195385,0.0487753227353096,0.046125851571559906,0.6341330409049988,Rock
k008259.wav,0.05057891085743904,0.10810648649930954,0.2735596299171448,0.26304271817207336,0.02184443548321724,0.13718965649604797,0.08692684769630432,0.058751098811626434,Folk
k008261.wav,0.010319882072508335,0.06694702804088593,0.36193397641181946,0.13022805750370026,0.08864196389913559,0.1572604775428772,0.1074671819806099,0.07720160484313965,Folk
k009152.wav,0.04986992105841637,0.5243209004402161,0.07085678726434708,0.1701193004846573,0.015287178568542004,0.04929056018590927,0.059699129313230515,0.060556214302778244,Experimental
k009476.wav,0.028983013704419136,0.7747278213500977,0.012339333072304726,0.07744639366865158,0.015107722021639347,0.04064849019050598,0.03712407499551773,0.013622905127704144,Experimental
k009505.wav,0.00010592860780889168,0.9730755090713501,0.007315531838685274,0.0028472375124692917,1.2076734492438845e-05,0.00042245996883139014,0.004415625240653753,0.011805415153503418,Experimental
k009511.wav,0.0020596825052052736,0.008859245106577873,0.0014591463841497898,0.001259497948922217,2.833450707839802e-06,0.0008021119865588844,0.0490148700773716,0.9365424513816833,Rock
k009553.wav,0.022662468254566193,0.037654776126146317,0.13633562624454498,0.04368622601032257,0.011448485776782036,0.06143904849886894,0.08103139698505402,0.6057419776916504,Rock
k009721.wav,6.360256321613633e-08,0.9999998807907104,4.6930710186077196e-12,3.920699498394242e-08,7.042290653295744e-18,5.775425027110259e-09,1.8398315759782236e-08,3.3806536237079854e-08,Experimental
k009846.wav,0.0013207762967795134,0.9583584666252136,0.0016514912713319063,0.007167655508965254,0.006674471776932478,0.013558044098317623,0.004976694472134113,0.006292953155934811,Experimental
k009962.wav,0.08481702208518982,0.08185810595750809,0.1368882656097412,0.20255473256111145,0.008289987221360207,0.09555045515298843,0.15527412295341492,0.2347673624753952,Rock
k010250.wav,0.00017368490807712078,0.0028886953368782997,0.009275243617594242,0.0014903520932421088,0.9721395969390869,0.00440647779032588,0.00416759867221117,0.005458518397063017,Instrumental
k010375.wav,0.006080171093344688,0.9658125638961792,0.012365108355879784,0.005075960420072079,0.00027093893731944263,0.004973605275154114,0.0007796022691763937,0.00464214151725173,Experimental
k010376.wav,0.0018899963470175862,0.9804121851921082,0.0034840689040720463,0.004608703777194023,1.396874176862184e-05,0.0014017627108842134,0.00395226338878274,0.004237049724906683,Experimental
k010377.wav,0.0029304251074790955,0.9886526465415955,0.002070923801511526,0.001721617765724659,2.8225090318301227e-06,0.00014687064685858786,0.0019556176848709583,0.0025193439796566963,Experimental
k010381.wav,0.0017979260301217437,0.02847423404455185,0.6478090286254883,0.022933803498744965,0.011559922248125076,0.03506825491786003,0.05970698967576027,0.1926499903202057,Folk
k010386.wav,0.0068441168405115604,0.05102280154824257,0.55455482006073,0.04649008810520172,0.021583475172519684,0.042134903371334076,0.12592467665672302,0.1514449417591095,Folk
k010435.wav,0.04743412509560585,0.4997605085372925,0.1046544536948204,0.1446097195148468,0.0017410824075341225,0.041428349912166595,0.07447032630443573,0.0859014168381691,Experimental
k010438.wav,0.017364734783768654,0.03915926441550255,0.6769421100616455,0.057796597480773926,0.022223738953471184,0.12210840731859207,0.04682671278715134,0.017578216269612312,Folk
k010439.wav,0.0018186868401244283,0.042638570070266724,0.7830043435096741,0.00861391145735979,0.017148762941360474,0.03858324512839317,0.046222880482673645,0.061969414353370667,Folk
k010443.wav,0.013040957972407341,0.07780229300260544,0.5571384429931641,0.03457226604223251,0.0023081141989678144,0.034453634172677994,0.17962761223316193,0.10105669498443604,Folk
k010444.wav,0.018869521096348763,0.058921605348587036,0.610934853553772,0.05157499387860298,0.023996612057089806,0.07897347956895828,0.06286203861236572,0.09377488493919373,Folk
k010458.wav,0.0005678480374626815,0.021987712010741234,0.8865127563476562,0.008853659965097904,0.004470763728022575,0.015451909974217415,0.04410644993185997,0.018048781901597977,Folk
k010480.wav,0.011986912228167057,0.054255273193120956,0.6805192828178406,0.06799975037574768,0.009864648804068565,0.020297475159168243,0.052918534725904465,0.10215815901756287,Folk
k010527.wav,0.06275632232427597,0.5833657383918762,0.02687186561524868,0.18432332575321198,0.0052032857201993465,0.03427112102508545,0.07607391476631165,0.02713434211909771,Experimental
k010671.wav,0.10035759955644608,0.020055463537573814,0.009729132987558842,0.05462120100855827,0.0026906821876764297,0.009882546961307526,0.1025015115737915,0.7001619338989258,Rock
k010676.wav,0.017120184376835823,0.023962240666151047,0.06145067885518074,0.03469625860452652,0.0019002615008503199,0.01310752797871828,0.04689517244696617,0.80086749792099,Rock
k010679.wav,0.0017186976037919521,0.029997438192367554,0.8148735761642456,0.025853246450424194,0.014306554570794106,0.04170795530080795,0.01594730094075203,0.05559554323554039,Folk
k010682.wav,0.022309228777885437,0.05560245364904404,0.5226600766181946,0.09197083860635757,0.05506167188286781,0.07927452772855759,0.06376908719539642,0.10935211181640625,Folk
k010693.wav,0.04329675808548927,0.036251671612262726,0.014299663715064526,0.7842124700546265,0.0051935832016170025,0.02830851450562477,0.0353696383535862,0.05306759104132652,Hip-Hop
k010695.wav,0.04699665307998657,0.05117291212081909,0.019345693290233612,0.4449710547924042,0.01444234512746334,0.1052396222949028,0.1369742751121521,0.18085750937461853,Hip-Hop
k010696.wav,0.038646016269922256,0.012457109987735748,0.010626374743878841,0.6690506339073181,0.0027572577819228172,0.004733017645776272,0.09568222612142563,0.166047602891922,Hip-Hop
k010698.wav,0.0653211697936058,0.06858053803443909,0.09408757835626602,0.440447598695755,0.028393177315592766,0.10796250402927399,0.13608556985855103,0.05912172049283981,Hip-Hop
k010806.wav,0.05314888060092926,0.029787136241793633,0.06706411391496658,0.07818315178155899,0.006195908412337303,0.03956466540694237,0.6579007506370544,0.06815542280673981,Pop
k010808.wav,0.14769448339939117,0.07838773727416992,0.036352865397930145,0.18421673774719238,0.007149831857532263,0.1058926060795784,0.3731072247028351,0.0671985074877739,Pop
k010810.wav,0.005818879697471857,0.0585007481276989,0.14404581487178802,0.034338366240262985,0.013276606798171997,0.025977209210395813,0.6673654913902283,0.050677116960287094,Pop
k011234.wav,0.005603073164820671,0.9351471066474915,0.011654638685286045,0.014125460758805275,0.0006834033410996199,0.008510641753673553,0.011383340694010258,0.012892553582787514,Experimental
k011239.wav,0.017788510769605637,0.8113589882850647,0.026171091943979263,0.04633500427007675,0.0076631358824670315,0.0324409045279026,0.030765153467655182,0.02747700922191143,Experimental
k011242.wav,0.015734883025288582,0.8636264204978943,0.04929489642381668,0.011063117533922195,0.008408519439399242,0.03341880813241005,0.005730343516916037,0.012723232619464397,Experimental
k011262.wav,0.8641082644462585,0.02563207782804966,0.011240403167903423,0.043292444199323654,0.0022699651308357716,0.01668129861354828,0.025037437677383423,0.011738124303519726,Electronic
